label,message
ham,"Grocery list when you're at Tesco: milk, eggs, bread, butter, pasta"
spam,NEW SEXY CHAT: Talk to gorgeous girls and guys! Call 0909 120 0440. Charged at 150ppm. Must be 18+ T&Cs apply.
spam,"You've been selected for a £500 Tesco gift card reward! To claim your prize, please call 09050000327 before 12pm tomorrow."
spam,CLAIM YOUR FREE PRIZE! You have been randomly selected to win a Sony PlayStation 5. Call 0906 472 1234 to claim
ham,Weather is gorgeous today! Fancy a quick walk at lunch?
ham,Sounds like a great plan! Really looking forward to it.
ham,Fine if that's the way u feel. That's the way its gota b
ham,I HAVE A DATE ON SUNDAY WITH WILL!!
spam,Had your mobile 11 months or more? U R entitled to update to the latest colour mobiles with camera for free! Call The Mobile Update Co FREE on 08002986030
ham,As I entered the house I turned on all the lights and sat on the sofa
ham,Can you look after my cat this weekend while I'm away visiting family?
ham,"Sorry I missed your call, was in a meeting all afternoon."
ham,I just got back from the gym. So tired but feel great!
ham,I just got back from the gym. So tired but feel great!
spam,Urgent! call 09066358361 NOW! Find out how to claim 2 free airline tickets worth £1500. Wkly comp for 150 tkts 18+. 75p/call
ham,Working late tonight so probably won't be back until 9.
spam,You have an important customer service announcement. Call freephone 0800 542 0825 NOW. Or ignore this message at your peril Valid today only!
ham,Are you coming to the leaving party on Friday? Should be a good night.
spam,Your loan of up to £500 is pre-approved. No credit check needed. Reply YES to activate or call 0845 519 2903
ham,That's so funny I literally can't stop laughing lol
ham,"Grocery list when you're at Tesco: milk, eggs, bread, butter, pasta"
ham,Can you help me move some furniture this Saturday? Won't take long.
ham,Thanks for the invite but I already have plans with the family.
ham,Just sent you the email with all the documents attached.
ham,"Running a bit late, traffic is terrible. Be there in 10 mins."
ham,"Sure, let me know when you're free to talk this week."
ham,Can you pick up some milk on the way home? We're completely out.
spam,Had your mobile 11 months or more? U R entitled to update to the latest colour mobiles with camera for free! Call The Mobile Update Co FREE on 08002986030 Reply STOP to opt out.
ham,Can you call me when you get a chance? Need to talk.
spam,Had your mobile 11 months or more? U R entitled to update to the latest colour mobiles with camera for free! Call The Mobile Update Co FREE on 08002986030
ham,I HAVE A DATE ON SUNDAY WITH WILL!!
ham,"I need to cancel our plans tonight, really sorry about this!"
ham,Can you send me the quarterly report by end of day? Thanks
ham,Can you help me move some furniture this Saturday? Won't take long.
ham,I've been searching for the right words to thank you for this breather.
ham,Can you pick up some milk on the way home? We're completely out.
ham,The restaurant was fully booked so I made a reservation for next week instead.
ham,I've been searching for the right words to thank you for this breather.
ham,Fine if that's the way u feel. That's the way its gota b
ham,Dinner tonight at 7? Let me know if that still works for you.
ham,I just got back from the gym. So tired but feel great!
ham,Can you pick up some milk on the way home? We're completely out.
ham,Thanks for the invite but I already have plans with the family.
ham,As I entered the house I turned on all the lights and sat on the sofa
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm Reply STOP to opt out.
ham,Did you watch the match last night? What a game! We won!
ham,"Running a bit late, traffic is terrible. Be there in 10 mins."
ham,Can you pick up some milk on the way home? We're completely out.
ham,Can you help me move some furniture this Saturday? Won't take long.
ham,Hey! How are you doing? Haven't heard from you in a while.
ham,I HAVE A DATE ON SUNDAY WITH WILL!!
ham,Are we still meeting for lunch tomorrow at that Italian place?
ham,I'm still at the library studying. Home around 6 for dinner.
ham,Can you call me when you get a chance? Need to talk.
ham,Just arrived at Heathrow. Where are you parked?
ham,That's so funny I literally can't stop laughing lol
ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k?"
ham,Hey! How are you doing? Haven't heard from you in a while.
spam,CONGRATULATIONS! Nokia 3650 video camera phone is your prize! Reply or call 08718726978 to claim! Reply STOP to opt out.
ham,Thanks for the invite but I already have plans with the family.
ham,Are you coming to the leaving party on Friday? Should be a good night.
ham,Are we still meeting for lunch tomorrow at that Italian place?
ham,Weather is gorgeous today! Fancy a quick walk at lunch?
ham,I'm still at the library studying. Home around 6 for dinner.
ham,Can you look after my cat this weekend while I'm away visiting family?
ham,"Package arrived safely, thank you so much for sending it."
ham,I HAVE A DATE ON SUNDAY WITH WILL!!
ham,Can you look after my cat this weekend while I'm away visiting family?
ham,Can you call me when you get a chance? Need to talk.
ham,"Sorry I missed your call, was in a meeting all afternoon."
ham,"Let me know when you've arrived safely, just to put my mind at rest."
ham,"Finally finished that book you recommended. You were right, it was brilliant."
ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k?"
ham,"Grocery list when you're at Tesco: milk, eggs, bread, butter, pasta"
ham,I HAVE A DATE ON SUNDAY WITH WILL!!
ham,I've got a spare ticket for the concert if you want to come?
ham,"Sorry I missed your call, was in a meeting all afternoon."
spam,"DOUBLE MINUTES DOUBLE TEXTS for 3 months for FREE from Orange today, call Mobile Upgrades FREE on 0800 073 5995 to get upgrade Reply STOP to opt out."
spam,CLAIM YOUR FREE PRIZE! You have been randomly selected to win a Sony PlayStation 5. Call 0906 472 1234 to claim Reply STOP to opt out.
ham,I'll be at the station in 5 minutes. Can you wait by the entrance?
ham,Dinner tonight at 7? Let me know if that still works for you.
ham,Fine if that's the way u feel. That's the way its gota b
ham,Did you catch the bus? Or are you still at home waiting for me?
ham,"Running a bit late, traffic is terrible. Be there in 10 mins."
ham,Weather is gorgeous today! Fancy a quick walk at lunch?
ham,Hey! How are you doing? Haven't heard from you in a while.
ham,Is that seriously how you spell his name?
ham,Can you pick up some milk on the way home? We're completely out.
ham,Just arrived at Heathrow. Where are you parked?
ham,Can you pick up some milk on the way home? We're completely out.
ham,What time do you want to meet up tomorrow at the gym?
ham,Weather is gorgeous today! Fancy a quick walk at lunch?
ham,Can you look after my cat this weekend while I'm away visiting family?
ham,Are we still meeting for lunch tomorrow at that Italian place?
ham,Did you watch the match last night? What a game! We won!
ham,That's so funny I literally can't stop laughing lol
ham,Just sent you the email with all the documents attached.
ham,Ok lar... Joking wif u oni...
ham,No worries at all! See you tomorrow bright and early.
ham,"Grocery list when you're at Tesco: milk, eggs, bread, butter, pasta"
ham,What time do you want to meet up tomorrow at the gym?
ham,Fine if that's the way u feel. That's the way its gota b
ham,I'm still at the library studying. Home around 6 for dinner.
ham,"Reminder: doctor appointment at 3pm tomorrow, don't forget!"
ham,Just arrived at Heathrow. Where are you parked?
ham,Flight landed early. See you at arrivals in 20 mins.
ham,That's so funny I literally can't stop laughing lol
ham,Just arrived at Heathrow. Where are you parked?
spam,GET 50 FREE TEXT MSGS for life or £100 cash! Just call FREE 0800 298 8032. T&Cs apply
ham,Working late tonight so probably won't be back until 9.
ham,"Package arrived safely, thank you so much for sending it."
spam,WINNER!! As a valued network customer you have been selected 2 receivea £900 prize reward! To claim call 09061701461
ham,Ok lar... Joking wif u oni...
ham,Not feeling great today. Going to work from home if that's ok.
ham,Just had the best coffee at this new cafe near the office.
ham,Weather is gorgeous today! Fancy a quick walk at lunch?
ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k?"
ham,Did you catch the bus? Or are you still at home waiting for me?
ham,Is that seriously how you spell his name?
ham,Happy birthday! Hope you have an amazing day with lots of cake!
ham,Can you pick up some milk on the way home? We're completely out.
ham,Not feeling great today. Going to work from home if that's ok.
ham,I've got a spare ticket for the concert if you want to come?
ham,"I need to cancel our plans tonight, really sorry about this!"
ham,"Sure, let me know when you're free to talk this week."
ham,Can you pick up some milk on the way home? We're completely out.
ham,I'll be at the station in 5 minutes. Can you wait by the entrance?
ham,Ok lar... Joking wif u oni...
ham,Weather is gorgeous today! Fancy a quick walk at lunch?
ham,Are we still meeting for lunch tomorrow at that Italian place?
ham,"Finally finished that book you recommended. You were right, it was brilliant."
spam,NEW SEXY CHAT: Talk to gorgeous girls and guys! Call 0909 120 0440. Charged at 150ppm. Must be 18+
ham,Can you pick up some milk on the way home? We're completely out.
ham,Is that seriously how you spell his name?
ham,"Sorry I missed your call, was in a meeting all afternoon."
ham,Flight landed early. See you at arrivals in 20 mins.
ham,Did you catch the bus? Or are you still at home waiting for me?
ham,Working late tonight so probably won't be back until 9.
ham,I HAVE A DATE ON SUNDAY WITH WILL!!
ham,The restaurant was fully booked so I made a reservation for next week instead.
ham,Weather is gorgeous today! Fancy a quick walk at lunch?
ham,I finished the coding assignment. Can we review it together tomorrow?
ham,As I entered the house I turned on all the lights and sat on the sofa
